transaction_id,order_id,product_id,transaction_quantity
4378,4365,51,94
4379,241,98,78
4380,3840,35,37
4381,2052,96,38
4382,3945,71,96
4383,1618,93,42
4384,3852,45,44
4385,3431,78,23
4386,867,46,9
4387,2365,86,58
4388,2337,58,11
4389,2434,85,20
4390,1048,83,53
4391,4610,64,15
4392,4345,88,63
4393,419,5,9
4394,36,92,76
4395,2844,25,56
4396,1245,13,30
4397,2143,30,66
4398,908,93,44
4399,986,23,51
4400,88,74,10
4401,1909,19,77
4402,2335,35,25
4403,2688,16,72
4404,4704,91,53
4405,2894,12,30
4406,1683,18,96
4407,3141,29,19
4408,399,46,31
4409,3064,20,61
4410,4056,81,8
4411,4354,19,52
4412,3053,89,46
4413,3644,6,41
4414,3789,59,20
4415,1834,82,13
4416,3370,59,47
4417,4785,47,59
4418,2259,28,32
4419,581,81,85
4420,836,86,52
4421,535,95,52
4422,1709,61,85
4423,2183,2,31
4424,102,4,87
4425,2704,49,91
4426,850,64,5
4427,3175,73,62
4428,2024,93,99
4429,1602,15,73
4430,3334,81,89
4431,2375,10,48
4432,3227,55,65
4433,2126,2,48
4434,3377,86,79
4435,3190,8,38
4436,3180,9,51
4437,1601,55,24
4438,1103,26,49
4439,1757,90,6
4440,1313,35,16
4441,4351,74,58
4442,316,60,86
4443,1783,100,12
4444,672,25,10
4445,598,26,18
4446,3904,62,93
4447,1680,66,62
4448,2113,7,14
4449,2682,82,81
4450,4504,91,57
4451,3387,49,80
4452,2407,76,14
4453,2396,71,28
4454,4778,3,91
4455,825,12,23
4456,4541,100,7
4457,4262,22,10
4458,97,77,21
4459,1256,83,22
4460,4777,45,20
4461,801,63,23
4462,444,88,56
4463,4077,41,87
4464,1120,70,15
4465,1246,88,98
4466,285,75,96
4467,4784,67,24
4468,4340,46,86
4469,3160,9,13
4470,2545,59,52
4471,2214,95,6
4472,4058,80,94
4473,4498,63,38
4474,2296,55,31
4475,3187,61,74
4476,3304,89,13
4477,974,65,28
4478,2279,52,92
4479,3379,98,21
4480,2994,86,92
4481,964,47,71
4482,3358,49,72
4483,3525,49,15
4484,4042,40,46
4485,1841,36,68
4486,763,94,27
4487,2135,86,60
4488,201,26,74
4489,4156,38,55
4490,4365,13,87
4491,956,58,87
4492,4483,22,27
4493,3700,25,69
4494,1295,24,88
4495,880,35,92
4496,2418,46,87
4497,2017,96,31
4498,1415,69,19
4499,4291,64,13
4500,3290,98,50
4501,1098,71,38
4502,2555,32,48
4503,2016,27,85
4504,4627,57,62
4505,271,85,14
4506,3243,97,6
4507,752,71,49
4508,1102,4,90
4509,4587,81,78
4510,2067,51,69
4511,1867,64,70
4512,952,89,5
4513,634,7,21
4514,739,31,47
4515,228,2,99
4516,2860,98,99
4517,879,57,53
4518,418,7,51
4519,1209,25,65
4520,4060,33,55
4521,4956,72,13
4522,1633,3,45
4523,4594,75,75
4524,2525,50,64
4525,3454,66,90
4526,774,99,15
4527,3454,67,60
4528,4647,96,9
4529,3858,31,24
4530,4359,60,11
4531,1119,35,74
4532,3075,47,50
4533,2927,94,9
4534,4499,75,8
4535,2099,62,78
4536,4453,77,7
4537,4438,26,16
4538,3748,85,81
4539,3409,55,75
4540,3818,9,9
4541,4370,73,45
4542,1754,31,18
4543,2941,74,62
4544,6,84,79
4545,2730,16,79
4546,4662,85,79
4547,1133,80,17
4548,1283,15,74
4549,2820,20,85
4550,4158,51,48
4551,1217,25,88
4552,1069,1,23
4553,3683,88,75
4554,671,41,95
4555,4711,53,11
4556,178,27,7
4557,3000,92,34
4558,2945,43,71
4559,1015,100,58
4560,1217,37,7
4561,1775,72,23
4562,4157,64,28
4563,2889,76,12
4564,3791,60,24
4565,2802,30,97
4566,3946,59,74
4567,4090,86,74
4568,2946,17,55
4569,1474,71,62
4570,3459,21,36
4571,4246,25,8
4572,943,36,22
4573,3331,81,51
4574,721,43,78
4575,3227,25,14
4576,1777,48,74
4577,3982,28,39
4578,4836,6,37
4579,1451,96,30
4580,2759,26,88
4581,2731,72,36
4582,2812,97,56
4583,2402,26,12
4584,205,23,57
4585,2111,16,91
4586,3300,48,20
4587,3534,16,55
4588,727,48,53
4589,3660,43,41
4590,4706,51,95
4591,2831,89,43
4592,3354,14,29
4593,747,24,99
4594,1039,58,6
4595,3181,50,46
4596,672,53,93
4597,1629,83,96
4598,1775,18,48
4599,2511,9,21
4600,4211,22,81
4601,3209,14,78
4602,4221,100,70
4603,111,81,80
4604,214,38,51
4605,2520,57,13
4606,3752,78,23
4607,2409,34,21
4608,4226,76,45
4609,1323,65,94
4610,4881,15,13
4611,1237,44,95
4612,1626,25,7
4613,1409,92,29
4614,4353,21,67
4615,774,31,80
4616,4810,15,75
4617,3190,45,66
4618,3822,95,7
4619,3634,17,86
4620,2187,1,5
4621,156,49,26
4622,3899,44,37
4623,43,5,63
4624,1581,69,33
4625,254,19,81
4626,551,36,64
4627,139,19,33
4628,3361,2,92
4629,3472,60,55
4630,1559,34,94
4631,937,45,59
4632,1933,85,20
4633,4557,92,81
4634,2229,42,84
4635,3192,76,95
4636,525,33,44
4637,4846,40,9
4638,1716,8,55
4639,2269,54,6
4640,172,42,36
4641,2172,26,62
4642,1479,63,9
4643,2871,86,90
4644,1797,55,82
4645,1887,42,32
4646,973,33,73
4647,1807,10,73
4648,3255,42,49
4649,563,72,11
4650,656,58,36
4651,4200,50,9
4652,689,80,52
4653,3993,33,77
4654,4576,56,37
4655,3538,89,13
4656,583,15,31
4657,2440,85,67
4658,333,25,17
4659,1589,87,81
4660,786,99,60
4661,3494,55,42
4662,3000,96,79
4663,730,3,12
4664,2121,51,88
4665,3967,57,28
4666,2582,12,5
4667,1298,52,87
4668,2117,24,6
4669,926,44,93
4670,422,60,45
4671,1178,57,28
4672,1000,4,40
4673,12,72,37
4674,2648,10,67
4675,3164,11,89
4676,3985,95,45
4677,3017,2,98
4678,4634,21,93
4679,1162,83,50
4680,2757,46,74
4681,2293,38,28
4682,2305,24,85
4683,297,63,72
4684,3790,45,18
4685,716,58,5
4686,6,91,38
4687,3324,45,64
4688,2427,70,55
4689,3819,46,18
4690,2947,21,77
4691,1930,50,23
4692,238,71,50
4693,4847,52,73
4694,4093,70,37
4695,3138,14,98
4696,1875,4,82
4697,2040,97,61
4698,4778,54,82
4699,772,29,10
4700,165,50,72
4701,3663,25,93
4702,4511,56,62
4703,1365,61,99
4704,3447,63,74
4705,3832,60,84
4706,1945,46,26
4707,3371,28,32
4708,3881,59,82
4709,2060,3,32
4710,1710,46,97
4711,4916,98,81
4712,1045,20,52
4713,4429,81,42
4714,8,78,9
4715,841,81,72
4716,3876,34,95
4717,1912,56,20
4718,3965,52,35
4719,1982,46,58
4720,4719,7,50
4721,684,93,60
4722,3621,65,7
4723,927,31,29
4724,3227,54,87
4725,4467,46,29
4726,2912,73,25
4727,2054,69,95
4728,3748,74,80
4729,2166,20,11
4730,723,72,79
4731,533,38,61
4732,3563,86,53
4733,2837,54,52
4734,4909,19,75
4735,277,36,58
4736,118,91,44
4737,2745,42,99
4738,2635,65,89
4739,2678,3,53
4740,1271,96,10
4741,2332,34,38
4742,1751,71,31
4743,1203,78,97
4744,201,34,56
4745,546,64,83
4746,4922,25,21
4747,1239,99,88
4748,3098,85,80
4749,2175,17,18
4750,2644,15,62
4751,2585,15,58
4752,4224,85,42
4753,2412,13,34
4754,3003,21,45
4755,4714,17,36
4756,3396,93,96
4757,3954,15,96
4758,3582,38,7
4759,4522,22,90
4760,1655,10,68
4761,1713,61,91
4762,3338,23,98
4763,1664,87,43
4764,2102,7,51
4765,1877,90,29
4766,1710,71,81
4767,793,17,98
4768,248,74,22
4769,2596,57,81
4770,1405,70,73
4771,1606,37,14
4772,4324,34,23
4773,2917,22,43
4774,582,59,94
4775,3088,91,84
4776,3327,59,93
4777,1207,68,88
4778,2850,74,28
4779,4655,64,65
4780,4574,73,57
4781,1115,69,23
4782,1702,6,75
4783,4250,80,77
4784,3297,40,15
4785,3717,4,29
4786,3137,45,49
4787,3609,17,6
4788,4229,35,88
4789,2465,32,55
4790,628,74,43
4791,3925,48,32
4792,2876,37,24
4793,4706,31,72
4794,965,10,77
4795,1783,39,91
4796,3654,33,63
4797,1465,3,67
4798,3077,58,17
4799,4724,12,69
4800,3543,55,21
4801,4637,89,29
4802,4098,89,74
4803,3977,60,59
4804,2665,56,74
4805,848,42,66
4806,832,28,6
4807,4285,78,29
4808,2631,44,17
4809,600,48,54
4810,3963,69,46
4811,2805,19,59
4812,4204,70,88
4813,1429,7,59
4814,4075,77,36
4815,2025,44,76
4816,3369,75,25
4817,948,48,31
4818,1403,57,34
4819,988,99,56
4820,2547,34,82
4821,4081,84,88
4822,1388,19,87
4823,3311,14,69
4824,790,54,41
4825,2168,18,95
4826,653,63,31
4827,4301,54,16
4828,4253,2,13
4829,1740,75,95
4830,2411,12,34
4831,4881,17,68
4832,3370,48,65
4833,974,22,28
4834,2600,20,87
4835,3158,63,27
4836,3312,96,48
4837,2190,51,22
4838,3358,74,67
4839,4773,38,93
4840,3502,46,25
4841,1050,87,27
4842,7,84,78
4843,3967,1,47
4844,1321,7,90
4845,730,3,66
4846,1902,43,82
4847,3033,49,52
4848,162,66,10
4849,4378,74,34
4850,3485,50,48
4851,932,88,70
4852,4516,88,96
4853,2251,28,72
4854,2035,93,30
4855,3816,63,21
4856,4792,38,85
4857,1874,42,52
4858,2335,67,67
4859,2789,88,16
4860,1212,52,77
4861,1375,99,35
4862,1153,65,51
4863,2705,68,25
4864,351,65,80
4865,288,26,33
4866,2904,28,23
4867,806,49,73
4868,4197,66,75
4869,1857,8,26
4870,3410,98,10
4871,1609,29,6
4872,4727,37,99
4873,1745,39,80
4874,1441,62,98
4875,3668,38,5
4876,301,100,23
4877,2491,82,70
4878,2207,60,89
4879,4579,91,62
4880,1096,54,43
4881,1028,51,96
4882,2935,64,19
4883,342,14,34
4884,2016,31,99
4885,1049,84,6
4886,2848,21,64
4887,4602,47,11
4888,393,13,82
4889,850,50,42
4890,3615,45,39
4891,1063,61,31
4892,1700,75,57
4893,4852,46,8
4894,4651,46,38
4895,1696,21,90
4896,3492,63,67
4897,1533,92,29
4898,3651,24,45
4899,3779,35,76
4900,1347,35,44
4901,1397,82,71
4902,2153,63,47
4903,4785,93,12
4904,4457,65,68
4905,3931,61,78
4906,1420,59,32
4907,1684,52,17
4908,2995,40,6
4909,805,80,22
4910,1900,100,34
4911,368,12,87
4912,1237,23,6
4913,1397,61,63
4914,3873,57,76
4915,1772,14,68
4916,3958,42,91
4917,4530,9,64
4918,1202,66,26
4919,2859,26,49
4920,2741,33,88
4921,2851,18,41
4922,960,86,59
4923,1099,67,35
4924,3345,13,65
4925,4964,13,47
4926,544,1,99
4927,172,68,55
4928,2118,63,66
4929,4419,66,77
4930,259,41,96
4931,806,72,73
4932,1961,73,44
4933,4354,93,56
4934,2821,37,47
4935,278,98,82
4936,3563,6,41
4937,4276,94,50
4938,1762,71,77
4939,2997,30,16
4940,230,86,22
4941,3698,15,84
4942,3168,55,23
4943,2117,35,69
4944,4102,45,59
4945,1116,48,57
4946,2151,33,86
4947,1865,92,47
4948,2258,13,92
4949,4334,96,35
4950,1066,64,30
4951,4764,80,66
4952,3651,76,10
4953,3429,50,20
4954,4700,33,26
4955,4022,66,21
4956,4784,79,23
4957,1148,42,14
4958,4678,98,40
4959,1775,92,46
4960,1789,60,87
4961,913,86,72
4962,1203,98,71
4963,2788,43,20
4964,683,2,21
4965,2689,20,15
4966,4429,12,41
4967,2312,5,72
4968,657,10,88
4969,1121,28,30
4970,3032,80,53
4971,4112,66,31
4972,186,100,14
4973,3500,1,91
4974,1406,81,31
4975,1369,73,5
4976,3559,18,70
4977,1293,85,86
4978,2410,51,86
4979,2274,1,59
4980,140,24,68
4981,3745,46,67
4982,2638,82,59
4983,1543,73,12
4984,2771,10,32
4985,4076,92,35
4986,891,74,39
4987,4758,51,51
4988,1962,39,40
4989,3803,32,86
4990,4242,8,92
4991,2118,75,57
4992,3037,71,99
4993,33,71,25
4994,1432,63,87
4995,3119,52,73
4996,1165,83,41
4997,463,44,10
4998,33,46,73
4999,4642,50,69
5000,3357,96,64
5001,1613,90,36
5002,288,49,61
5003,976,79,88
5004,4800,38,85
5005,4189,49,21
5006,2051,89,18
5007,3546,68,44
5008,872,44,8
5009,4857,59,30
5010,1005,31,91
5011,3902,73,34
5012,3792,81,72
5013,2248,22,70
5014,3965,7,35
5015,1724,69,91
5016,4773,31,39
5017,3457,88,25
5018,4632,55,17
5019,2756,61,93
5020,4455,66,7
5021,1090,41,48
5022,2076,8,95
5023,1863,74,33
5024,936,40,67
5025,502,9,52
5026,53,29,49
5027,2438,17,15
5028,4179,21,72
5029,3657,5,32
5030,871,36,83
5031,4186,60,83
5032,2561,80,40
5033,3539,100,36
5034,33,34,48
5035,1790,77,37
5036,3284,79,90
5037,4215,51,44
5038,1662,99,25
5039,2837,68,29
5040,988,6,42
5041,1709,32,11
5042,2289,88,42
5043,4840,51,56
5044,3599,77,67
5045,422,65,57
5046,4345,27,33
5047,245,88,47
5048,3913,15,70
5049,1310,26,47
5050,2524,80,33
5051,4623,73,62
5052,246,28,49
5053,4106,36,14
5054,4353,24,91
5055,2219,76,13
5056,1568,6,84
5057,1025,3,38
5058,1257,53,31
5059,1841,18,45
5060,1992,40,32
5061,447,72,89
5062,4543,98,92
5063,1771,32,84
5064,4953,29,88
5065,4305,12,8
5066,3763,61,7
5067,367,62,58
5068,4054,29,23
5069,1358,28,46
5070,93,88,57
5071,1319,97,76
5072,3335,85,40
5073,1225,63,82
5074,935,100,95
5075,3452,97,47
5076,1256,4,84
5077,3978,77,87
5078,154,34,98
5079,2830,60,71
5080,4679,63,34
5081,2419,29,19
5082,614,82,54
5083,2975,90,41
5084,434,59,48
5085,3092,27,82
5086,1565,92,17
5087,973,67,35
5088,609,59,53
5089,4962,20,99
5090,2065,97,87
5091,4819,90,97
5092,152,92,17
5093,3733,13,81
5094,2304,44,49
5095,4952,69,10
5096,4074,6,80
5097,3955,55,13
5098,4195,51,52
5099,3681,21,45
5100,3785,62,80
5101,3885,28,59
5102,3275,4,86
5103,4945,65,32
5104,3088,99,10
5105,2691,47,61
5106,2715,74,23
5107,3351,63,64
5108,1357,36,81
5109,1430,38,53
5110,134,2,53
5111,1714,46,55
5112,4601,98,52
5113,1300,91,71
5114,2084,77,20
5115,4628,25,77
5116,1364,24,78
5117,492,98,65
5118,93,31,18
5119,384,9,49
5120,266,61,53
5121,734,32,99
5122,2878,69,21
5123,1631,44,29
5124,635,79,37
5125,3986,60,31
5126,5000,12,9
5127,690,94,77
5128,65,30,81
5129,3870,18,49
5130,824,69,17
5131,4580,3,33
5132,2933,13,10
5133,4790,7,17
5134,2718,14,86
5135,2649,47,45
5136,305,79,66
5137,943,8,71
5138,458,52,21
5139,2271,87,26
5140,4241,7,93
5141,1657,71,5
5142,3978,67,83
5143,349,56,64
5144,4575,17,69
5145,1557,25,76
5146,3169,3,32
5147,1552,24,54
5148,4007,96,7
5149,1139,43,57
5150,1616,11,44
5151,2395,6,5
5152,573,95,49
5153,3051,10,54
5154,2291,51,23
5155,2280,75,32
5156,2525,45,41
5157,3918,49,7
5158,4555,91,79
5159,4404,66,71
5160,4376,35,22
5161,1131,41,40
5162,3963,67,17
5163,510,52,36
5164,3457,65,57
5165,3623,84,82
5166,3196,44,82
5167,1888,2,28
5168,2142,74,85
5169,3246,20,98
5170,2164,71,13
5171,2062,75,91
5172,3288,98,89
5173,3738,87,14
5174,2185,33,78
5175,2762,77,8
5176,1063,3,36
5177,2864,72,95
5178,1598,72,37
5179,316,73,12
5180,1443,4,46
5181,21,50,9
5182,4852,1,19
5183,2084,83,20
5184,43,81,82
5185,4127,19,68
5186,3184,1,59
5187,2493,28,29
5188,3324,85,22
5189,4390,75,10
5190,4660,53,66
5191,280,68,43
5192,2102,20,42
5193,4321,84,87
5194,2978,83,49
5195,3511,70,97
5196,3521,3,67
5197,58,22,72
5198,1234,35,43
5199,3259,43,48
5200,3316,26,8
5201,80,99,11
5202,1590,92,54
5203,4739,64,17
5204,173,39,26
5205,51,26,21
5206,1190,78,62
5207,192,47,14
5208,4823,96,42
5209,1751,50,10
5210,182,76,78
5211,1668,78,76
5212,2386,63,71
5213,486,40,43
5214,4359,3,64
5215,2600,4,25
5216,3972,29,50
5217,4752,90,20
5218,3967,7,22
5219,4589,70,47
5220,593,14,69
5221,1744,51,10
5222,3201,97,95
5223,289,52,15
5224,3585,44,97
5225,4284,86,19
5226,2354,83,46
5227,4532,93,79
5228,4114,42,24
5229,3295,23,35
5230,1876,78,5
5231,988,45,61
5232,2422,38,29
5233,845,23,74
5234,1162,65,21
5235,3197,35,65
5236,3813,70,88
5237,4472,29,39
5238,2428,20,54
5239,2714,22,72
5240,2647,44,52
5241,1006,6,51
5242,4958,63,64
5243,3041,17,51
5244,865,28,95
5245,3111,41,71
5246,542,84,23
5247,3743,91,24
5248,2666,76,62
5249,527,25,77
5250,2408,46,61
5251,133,47,93
5252,3690,48,65
5253,2069,10,8
5254,1176,81,96
5255,2833,9,22
5256,1333,25,30
5257,519,60,20
5258,1561,2,16
5259,3356,77,80
5260,2392,26,82
5261,4088,68,65
5262,670,30,90
5263,3537,47,44
5264,3400,77,78
5265,1025,74,48
5266,699,52,54
5267,2943,83,44
5268,72,28,5
5269,1454,50,36
5270,1444,58,28
5271,4489,57,15
5272,1566,89,36
5273,3558,94,85
5274,1040,55,82
5275,4908,54,96
5276,4668,16,43
5277,269,95,39
5278,1963,95,16
5279,1813,19,74
5280,1239,53,43
5281,424,78,74
5282,3249,15,26
5283,4901,9,38
5284,55,83,58
5285,1931,5,37
5286,2198,78,54
5287,762,91,47
5288,4629,58,62
5289,754,95,19
5290,615,17,45
5291,1776,15,29
5292,729,43,19
5293,4384,98,18
5294,2817,41,87
5295,1041,23,86
5296,4887,98,77
5297,44,59,31
5298,3155,40,87
5299,4092,29,31
5300,3443,96,44
5301,634,54,67
5302,3906,10,37
5303,2411,100,90
5304,4540,55,12
5305,1295,65,22
5306,1235,42,92
5307,1327,25,58
5308,3442,100,24
5309,1714,41,41
5310,466,7,77
5311,4114,18,78
5312,918,98,54
5313,4806,62,38
5314,4114,76,48
5315,1924,60,10
5316,1828,57,22
5317,4024,69,64
5318,911,58,84
5319,4468,42,60
5320,4901,93,15
5321,835,58,79
5322,1132,97,51
5323,2604,18,42
5324,2558,10,85
5325,71,50,9
5326,1502,29,42
5327,2774,41,46
5328,170,84,59
5329,3365,74,46
5330,418,12,83
5331,58,27,30
5332,3778,23,42
5333,2811,73,55
5334,2876,54,53
5335,1893,67,32
5336,1793,16,94
5337,3524,27,72
5338,1345,47,52
5339,4743,30,56
5340,4250,12,29
5341,2328,59,21
5342,2542,60,30
5343,4434,18,57
5344,4004,47,40
5345,4923,97,24
5346,1320,40,7
5347,1000,61,81
5348,4247,8,67
5349,3511,70,38
5350,1693,18,61
5351,4526,9,17
5352,2748,31,77
5353,1510,45,64
5354,2420,11,91
5355,3830,99,66
5356,1032,19,78
5357,1138,62,45
5358,475,6,33
5359,243,30,94
5360,2167,56,35
5361,2065,2,43
5362,187,37,72
5363,4736,31,79
5364,2765,79,14
5365,4132,9,68
5366,1436,94,34
5367,2754,3,9
5368,3389,25,39
5369,2702,43,66
5370,4766,67,44
5371,1815,67,39
5372,119,88,13
5373,832,73,92
5374,941,99,48
5375,577,74,95
5376,2678,31,50
5377,3353,3,64
5378,2856,49,7
5379,2859,18,44
5380,3307,29,35
5381,275,20,70
5382,886,14,26
5383,2228,69,79
5384,2916,45,48
5385,2584,11,12
5386,3385,68,45
5387,472,78,70
5388,2195,73,79
5389,4882,10,39
5390,1530,11,31
5391,1679,67,79
5392,2873,51,30
5393,3272,53,29
5394,3463,71,91
5395,1063,53,51
5396,3722,38,16
5397,684,65,30
5398,916,26,33
5399,312,30,81
5400,3487,9,66
5401,4615,7,41
5402,4338,79,58
5403,4497,50,54
5404,2495,78,52
5405,1204,42,59
5406,1228,99,89
5407,3460,81,28
5408,1550,94,39
5409,4176,66,75
5410,4607,57,64
5411,3920,7,34
5412,3597,46,43
5413,2603,40,30
5414,2738,7,20
5415,4484,90,79
5416,2354,77,12
5417,4235,61,72
5418,2618,66,73
5419,1209,38,60
5420,1787,63,37
5421,1092,57,98
5422,1038,94,55
5423,3208,91,9
5424,4852,60,46
5425,2003,95,16
5426,1553,78,17
5427,3614,16,11
5428,1095,51,30
5429,2530,62,84
5430,1590,25,51
5431,4959,33,91
5432,3116,46,60
5433,2441,71,69
5434,3994,23,48
5435,3519,19,14
5436,4156,81,87
5437,646,60,8
5438,1844,61,31
5439,883,57,41
5440,1743,11,13
5441,2917,81,87
5442,3349,45,99
5443,2950,48,85
5444,1876,64,45
5445,2124,100,44
5446,47,87,57
5447,136,74,58
5448,1670,74,35
5449,3987,64,44
5450,3465,56,79
5451,1298,52,25
5452,4922,22,39
5453,4388,31,71
5454,4534,99,11
5455,1021,89,65
5456,864,70,76
5457,865,39,43
5458,2498,94,49
5459,3813,44,73
5460,3712,95,65
5461,2613,74,28
5462,188,72,50
5463,3730,12,42
5464,980,27,29
5465,4779,39,63
5466,4959,81,99
5467,2115,2,57
5468,3900,38,71
5469,4034,68,97
5470,4135,50,67
5471,4225,88,79
5472,3575,36,76
5473,3597,54,11
5474,1404,26,93
5475,1718,13,73
5476,943,94,11
5477,1314,83,15
5478,730,72,71
5479,1495,77,94
5480,4366,97,97
5481,3714,73,37
5482,3491,92,84
5483,2580,49,66
5484,2711,30,83
5485,3112,17,6
5486,650,88,17
5487,3167,95,88
5488,3976,78,30
5489,2328,50,82
5490,616,73,72
5491,2684,17,83
5492,1571,41,27
5493,2599,95,56
5494,330,98,36
5495,1736,36,23
5496,101,81,53
5497,3864,44,10
5498,101,92,16
5499,1409,35,72
5500,1511,13,56
5501,1575,74,44
5502,3407,76,81
5503,3306,97,12
5504,2798,3,71
5505,1190,94,62
5506,1332,39,64
5507,4683,27,50
5508,1751,81,46
5509,3150,72,84
5510,2078,91,30
5511,3742,74,61
5512,1694,76,32
5513,627,68,29
5514,2886,72,75
5515,404,36,46
5516,385,2,51
5517,4994,48,72
5518,2800,93,73
5519,3620,28,58
5520,1880,84,21
5521,1261,53,89
5522,730,28,47
5523,3775,9,9
5524,1495,45,6
5525,1797,14,88
5526,4910,3,95
5527,4969,58,22
5528,4700,60,18
5529,3116,54,29
5530,3213,95,86
5531,4010,44,12
5532,207,27,62
5533,1979,6,17
5534,4151,29,41
5535,338,26,77
5536,4871,84,23
5537,2365,68,83
5538,869,99,54
5539,2605,20,74
5540,3091,78,11
5541,1884,51,92
5542,4712,63,77
5543,1469,21,82
5544,2978,94,25
5545,328,86,80
5546,3777,97,94
5547,1811,1,82
5548,912,68,70
5549,90,26,10
5550,350,64,72
5551,111,81,21
5552,4458,100,89
5553,2731,50,48
5554,4901,68,5
5555,595,68,50
5556,802,73,20
5557,1853,33,21
5558,3038,80,47
5559,2512,82,7
5560,4815,88,21
5561,3144,100,89
5562,2386,57,42
5563,1769,58,49
5564,254,18,42
5565,235,28,47
5566,1499,64,6
5567,2828,61,63
5568,1545,21,7
5569,733,61,19
5570,2687,27,81
5571,2868,54,95
5572,4262,15,37
5573,37,31,96
5574,4092,50,75
5575,1765,23,47
5576,2628,2,64
5577,1286,58,98
5578,3381,30,44
5579,955,46,86
5580,2219,28,51
5581,2049,9,98
5582,2137,30,57
5583,3085,36,53
5584,56,43,78
5585,4059,91,86
5586,320,43,68
5587,1596,42,79
5588,1739,81,17
5589,87,88,6
5590,314,16,30
5591,3292,58,29
5592,3008,80,82
5593,1101,40,99
5594,4420,21,49
5595,4955,42,60
5596,2097,45,45
5597,827,75,35
5598,3521,76,62
5599,1310,15,24
5600,674,90,97
5601,534,76,53
5602,3423,78,11
5603,4594,58,79
5604,4074,52,45
5605,2200,5,88
5606,4344,99,61
5607,4532,64,11
5608,947,67,42
5609,1305,22,85
5610,3355,45,10
5611,4175,53,39
5612,4220,83,17
5613,943,28,98
5614,2328,10,25
5615,485,50,98
5616,2303,86,15
5617,1214,58,96
5618,1241,96,55
5619,978,20,79
5620,2363,94,98
5621,2727,62,15
5622,1460,86,20
5623,4177,88,59
5624,4144,39,22
5625,1803,83,98
5626,1219,14,85
5627,4879,73,61
5628,1333,67,81
5629,1473,33,97
5630,3014,5,9
5631,463,6,11
5632,1092,40,67
5633,2829,43,55
5634,4973,80,54
5635,2209,51,49
5636,3033,99,47
5637,2933,75,35
5638,127,3,88
5639,2117,26,23
5640,907,35,39
5641,3805,67,34
5642,2846,12,83
5643,4753,36,19
5644,469,65,7
5645,3089,60,70
5646,460,49,12
5647,3925,69,39
5648,1162,34,93
5649,2687,74,36
5650,3155,7,70
5651,4024,27,74
5652,3100,4,41
5653,640,35,14
5654,1450,77,60
5655,1316,33,76
5656,1528,36,59
5657,4107,36,72
5658,3777,25,22
5659,2023,52,93
5660,2476,19,66
5661,3967,100,52
5662,204,42,99
5663,1118,39,45
5664,3741,24,36
5665,3765,93,14
5666,4225,57,21
5667,4034,11,87
5668,82,39,27
5669,4836,71,78
5670,267,50,34
5671,1684,68,72
5672,1086,89,73
5673,1459,12,14
5674,3702,29,85
5675,1853,53,95
5676,3181,94,36
5677,2250,95,76
5678,3854,62,29
5679,2886,13,86
5680,1268,52,6
5681,3701,63,32
5682,2732,24,41
5683,1149,39,75
5684,805,32,63
5685,1389,2,82
5686,3812,60,10
5687,671,61,60
5688,2974,54,29
5689,2812,94,11
5690,3444,49,86
5691,3690,40,55
5692,354,100,82
5693,2866,38,74
5694,4490,94,11
5695,3759,26,89
5696,1552,38,56
5697,1956,47,33
5698,1035,53,50
5699,3976,93,98
5700,3599,91,54
5701,2641,36,36
5702,2212,39,42
5703,493,1,96
5704,3207,27,61
5705,2802,54,69
5706,2807,69,47
5707,1943,64,90
5708,141,31,45
5709,3363,13,80
5710,2034,75,10
5711,299,65,15
5712,3569,63,39
5713,1745,46,93
5714,1647,20,16
5715,690,50,39
5716,1685,57,36
5717,666,1,73
5718,4881,64,32
5719,4339,97,44
5720,4071,20,25
5721,705,39,30
5722,498,54,71
5723,3433,24,6
5724,1437,47,20
5725,454,81,24
5726,3425,91,51
5727,845,62,89
5728,1227,73,83
5729,1273,29,49
5730,3995,23,12
5731,133,40,14
5732,4085,99,17
5733,3782,55,88
5734,3157,80,61
5735,4627,72,43
5736,956,66,50
5737,3933,29,51
5738,1346,59,53
5739,2654,67,62
5740,176,9,23
5741,1387,48,55
5742,3393,28,40
5743,2376,20,13
5744,1394,83,92
5745,4508,39,21
5746,963,36,13
5747,844,43,64
5748,1707,8,56
5749,1440,55,29
5750,774,96,17
5751,2500,5,45
5752,536,70,26
5753,158,8,96
5754,4387,24,30
5755,4135,53,38
5756,3508,93,81
5757,3564,58,7
5758,1592,67,40
5759,3433,5,29
5760,794,69,76
5761,4273,91,16
5762,4165,14,61
5763,3007,27,44
5764,2181,2,84
5765,2302,23,45
5766,2989,55,80
5767,939,47,43
5768,1532,73,9
5769,4249,6,81
5770,3385,69,39
5771,1333,13,33
5772,888,19,82
5773,3609,98,42
5774,2261,3,79
5775,1776,94,64
5776,439,64,74
5777,316,48,92
5778,1147,90,30
5779,3135,35,27
5780,1412,59,35
5781,179,22,95
5782,1423,73,56
5783,1255,18,50
5784,4838,27,67
5785,1689,30,28
5786,1688,76,40
5787,473,97,19
5788,3881,88,34
5789,2987,84,83
5790,3268,1,88
5791,1898,22,39
5792,2457,29,50
5793,4051,34,59
5794,39,55,66
5795,1389,19,95
5796,2444,1,73
5797,129,39,88
5798,2098,83,36
5799,2414,51,35
5800,1825,91,39
5801,4575,78,38
5802,4998,52,8
5803,1267,68,36
5804,3582,2,23
